id,bank,category,merchant_name,merchant_locations_or_group,benefit_summary,benefit_type,percentages,promotion_days,day_text,validity,caps_and_minimums,level_rules,source_url
fe3529b107db53b9,Continental,Tiendas,Cuna Bella,,20%; Hasta 12 cuotas sin intereses; 20% de reintegro,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 13 de mayo de 2027,Límite de compra mensual de hasta Gs; Gs. 1.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
9e76b1c332e69a31,Continental,Tiendas,DV Cueros,,20%; 20% de reintegro,reintegro,20%,jueves,los jueves,Vigente hasta el 03 de septiembre de 2026,Límite de compra mensual de hasta Gs; Gs. 2.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
d7db6c25828abac0,Continental,Tiendas,De Marie,,Hasta 12 cuotas sin intereses; 25% de reintegro; 20% de reintegro,cuotas_sin_intereses,25%; 20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 03 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 3.000.000; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
142563026236006d,Continental,Tiendas,Deport Center,,30%; Hasta 12 cuotas sin intereses; 30% de reintegro,cuotas_sin_intereses,30%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 22 de julio de 2027,Límite de compras mensual de hasta Gs; Gs. 1.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
94fd5a2d41e4c7d0,Continental,Tiendas,Dermash,,25% de reintegro; 20% de reintegro,reintegro,25%; 20%,jueves,los jueves,No especificado,Límite de compra mensual de hasta Gs; Gs. 2.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
e9433eaf2e923d71,Continental,Tiendas,Deysi Boutique,,20%; 20% de reintegro,reintegro,20%,jueves,los jueves,Vigente hasta el 29 del octubre del 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; Gs. 500.0000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
2e47dbb8b3990b3e,Continental,Tiendas,Dilara Boutique,,20%; hasta 6 cuotas sin intereses; 20% de reintegro,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 15 de abril de 2027,Límite de compra mensual de hasta Gs; Límite de compra mensual de Gs; Gs. 1.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
1be74f23c70edd3f,Continental,Tiendas,Discovery Foot Wear,,30%; Hasta 12 cuotas sin intereses; 30% de descuento,cuotas_sin_intereses,30%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 30 de mayo de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
af8ca5e105933263,Continental,Tiendas,Dudalina,,15%; hasta 12 cuotas sin intereses; 10% de reintegro; 15% de descuento,cuotas_sin_intereses,15%; 10%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 03 de septiembre del 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 1.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
b71cee1d6b81a792,Continental,Tiendas,Dynamite Store,,10%; Hasta 12 cuotas sin intereses; 10% de descuento,cuotas_sin_intereses,10%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 19 de septiembre de 2026,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
773cba9b29266685,Continental,Tiendas,El Juguetero,,20%; hasta 12 cuotas sin intereses; 20% de descuento,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 19 de mayo de 2027,Límite de compra mensual de Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
1dabdcb25bd112ae,Continental,Tiendas,El Mundo del Cotillón,,20%; hasta 12 cuotas sin intereses; 20% de reintegro,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 20 de agosto de 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
e7186dfaad92dfb4,Continental,Tiendas,El Negro Suplementos,,35%; Hasta 12 cuotas sin intereses; 15% de reintegro; 10% de reintegro; 35% de descuento,cuotas_sin_intereses,35%; 15%; 10%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 17 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 1.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
74f5c64a2e8d7e0b,Continental,Tiendas,Elefante Negro,,25% de reintegro,reintegro,25%,jueves,los jueves,Vigente hasta 03 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 2.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
e1f73d4e7e3f215d,Continental,Tiendas,Elizabeth Macoritto - Vestidos,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,"Vigente hasta el 05 de marzo del 2027 (*) No participan las tarjetas Pre-Pagas, Gourmet Card ni Cabal",Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
e18b1b4dfac28b55,Continental,Tiendas,Eneache,,20%; 20% de reintegro,reintegro,20%,jueves,los jueves,Vigente hasta el 08 de abril de 2027,Límite de compras mensual de hasta Gs; Gs. 2.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
f87b92723d7390bc,Continental,Tiendas,Enerbike,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 31 de julio de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
a3085ce464c3af95,Continental,Tiendas,Essen,,Hasta 12 cuotas sin intereses; 30% de descuento; 10% de descuento,cuotas_sin_intereses,30%; 10%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 05 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
63a6ae43b2131ccc,Continental,Tiendas,FC Lab,,Hasta 12 cuotas sin intereses; 25% de reintegro; 20% de reintegro,cuotas_sin_intereses,25%; 20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 03 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 3.000.000; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
37792cb1d88e84a5,Continental,Tiendas,Facha Facha,,20%; 20% de reintegro,reintegro,20%,jueves,los jueves,"Vigente hasta el 11 de marzo de 2027 (*) No participan las tarjetas Pre-Pagas, Gourmet Card ni Cabal",Límite de compras mensual de hasta Gs; Gs. 2.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
b2e3bcbb60f8c8d1,Continental,Tiendas,Fashion Store,,10%; hasta 12 cuotas sin intereses; 10% de descuento,cuotas_sin_intereses,10%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 21 de agosto del 2026,Límites de compras: - Cuotas sin intereses con límite de compra mensual de Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
aa28a1333acd5efd,Continental,Tiendas,Fiori Florería,,15%; hasta 6 cuotas sin intereses; 15% de reintegro,cuotas_sin_intereses,15%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 21 de diciembre de 2026,Límite de compra mensual de hasta Gs; Límite de compra mensual de Gs; Gs. 1.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
2091839cf521dd8a,Continental,Tiendas,Fitway,,25%; 25% de reintegro; 20% de reintegro,reintegro,25%; 20%,jueves,los jueves,Vigente hasta el 25 de marzo de 2027,Límite de compras mensual de hasta Gs; Gs. 1.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
03f760dd537d3473,Continental,Tiendas,Flash Importados,,20%; Hasta 12 cuotas sin intereses; 20% de reintegro,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 27 de agosto de 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
7b0e37844a69fa8f,Continental,Tiendas,Forever 21,,20%; hasta 12 cuotas sin intereses; 20% de reintegro; 25% de reintegro,cuotas_sin_intereses,20%; 25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,No especificado,Límites de compras: - Reintegros del 20% con límite de compra mensual de hasta Gs; límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 1.000.000; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
84b82bbe9faa53e0,Continental,Tiendas,Forever 21 - Privilege,,25%; hasta 12 cuotas sin intereses; 25% de reintegro,cuotas_sin_intereses,25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 01 de octubre del 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
37d5ad2178fee2c5,Continental,Tiendas,Freesia Cosméticos,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 19 de noviembre de 2026,Límite de compras: - Cuotas sin intereses con límite de compra mensual de Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
469d028741470c48,Continental,Tiendas,Furla,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 14 de agosto de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
0aed1f38942def02,Continental,Tiendas,GH1S,,25% de reintegro,reintegro,25%,jueves,los jueves,Vigente hasta el 20 de noviembre del 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; Gs. 1.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
2d8e5a1e4842d846,Continental,Tiendas,Gaete - Tienda Deportiva,,20%; 20% de reintegro,reintegro,20%,jueves,los jueves,"Vigente hasta el 25 de febrero del 2027 (*) No participan las tarjetas Pre-Pagas, Gourmet Card ni Cabal",Límite de compras mensual de hasta Gs; Gs. 1.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
8205a53cde183e24,Continental,Tiendas,Ganian Petshop,,20%; 20% de reintegro,reintegro,20%,jueves,Los jueves,Vigente hasta el 08 de junio de 2027,Límite de compras mensual de hasta Gs; Gs. 500.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
135d83520871e2a0,Continental,Tiendas,Gilardini,,20%; hasta 12 cuotas sin intereses; 20% de reintegro,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 18 de marzo de 2027,Límite de compras mensual de hasta Gs; Gs. 3.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
bdcd62ad294e38cf,Continental,Tiendas,Giorgio Redaelli,,20%; 20% de reintegro,reintegro,20%,jueves,los jueves,Vigente hasta el 27 de mayo de 2027,Límite de compras mensual de hasta de Gs; Gs. 1.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
9105b725120c496d,Continental,Tiendas,Glamore Shoes,,20%; 25% de reintegro; 20% de reintegro,reintegro,20%; 25%,jueves,Los jueves,Vigente hasta el 05 de febrero de 2027,Límite de compra mensual de hasta Gs; Gs. 1.500.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
b474e2b8c4d1fbd8,Continental,Tiendas,Guess,,25%; Hasta 12 cuotas sin intereses; 25% de reintegro; 20% de reintegro,cuotas_sin_intereses,25%; 20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 01 de julio de 2027,Límite de compra mensual de hasta Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
37838d6f410c4cad,Continental,Tiendas,HeartWood,,20%; 20% de reintegro,reintegro,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 12 de agosto de 2027,Límite de compra mensual de hasta Gs; Gs. 2.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
fc27ef4e43390902,Continental,Tiendas,Hey Dude,,25%; Hasta 12 cuotas sin intereses; 25% de reintegro; 20% de reintegro,cuotas_sin_intereses,25%; 20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 01 de julio de 2027,Límite de compra mensual de hasta Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
b0e4a2a91d0e633b,Continental,Tiendas,Hope,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 14 de agosto de 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
983d4a17b0ab7d1d,Continental,Tiendas,ISDIN,,20%; hasta 12 cuotas sin intereses; 20% de reintegro; 25% de reintegro,cuotas_sin_intereses,20%; 25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,No especificado,Límites de compras: - Reintegros del 20% con límite de compra mensual de hasta Gs; límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 1.000.000; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
674fdc05052280da,Continental,Tiendas,Intershop,,Hasta 18 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 10 de abril del 2027,Límite de compra mensual de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
65d53193ec1359b1,Continental,Tiendas,Ipacarai Import - Export S.A,,30%; Hasta 12 cuotas sin intereses; 30% de reintegro,cuotas_sin_intereses,30%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 17 de junio de 2027,Límite de compra mensual de hasta Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
aeb7d58da564da7e,Continental,Tiendas,Iphone Service,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 20 de octubre de 2026,Límite de compra de hasta Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
71556f147d1ef6af,Continental,Tiendas,Iron Store,,20%; hasta 12 cuotas sin intereses; 20% de reintegro,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 13 de mayo de 2027,Límite de compra mensual de hasta Gs; Límite de compra mensual de Gs; Gs. 1.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
1832be54c8d40551,Continental,Tiendas,Jack y Jones,,20%; hasta 12 cuotas sin intereses; 20% de reintegro; 25% de reintegro,cuotas_sin_intereses,20%; 25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,No especificado,Límites de compras: - Reintegros del 20% con límite de compra mensual de hasta Gs; límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 1.000.000; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
bdaecceebfd9e893,Continental,Tiendas,Jack y Jones,,hasta 12 cuotas sin intereses; 25% de reintegro,cuotas_sin_intereses,25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 01 de octubre del 2026,Límites de compras: - Reintegros con límite de compra mensual de hasta Gs; límite de compra mensual de Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
a972183a3b739e6f,Continental,Tiendas,Jakare - La Tienda,,hasta 12 cuotas sin intereses; 20% de reintegro; 25% de reintegro,cuotas_sin_intereses,20%; 25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 18 de mayo de 2027,Límite de compra mensual de Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
af17ccca12c75b42,Continental,Tiendas,JazBi Accesorios,,Hasta 12 cuotas sin intereses,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,Vigente hasta el 13 de octubre del 2026,Límites de compras: - Cuotas sin intereses con límite de compra mensual de Gs; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
0c4631bdb1ae2773,Continental,Tiendas,Jeep Apparel,,25%; Hasta 12 cuotas sin intereses; 25% de reintegro; 20% de reintegro,cuotas_sin_intereses,25%; 20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,Vigente hasta el 01 de julio de 2027,Límite de compra mensual de hasta Gs; Gs. 2.000.000; Gs. 50.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
0c5b4b7338a0e6cd,Continental,Tiendas,Jessica Valentina Boutique,,20%; 20% de reintegro,reintegro,20%,jueves,los jueves,"Vigente hasta el 18 de marzo de 2027 (*) No participan las tarjetas Pre-Pagas, Gourmet Card ni Cabal",Límite de compras mensual de hasta Gs; Gs. 1.000.000,,https://www.bancontinental.com.py/api/comercios?_limit=-1
